Date,cpo_pri,cno_pri,rps_pri,pno_pri,sbo_pri,wti_spri
2005-11-01,0.8185567010309278,0.6502546689303905,0.3306315746889889,0.4626865671641792,0.7733291975853593,0.38337468982630274
2005-12-01,0.8680412371134021,0.6926994906621391,0.3141052159036189,0.4672789896670494,0.809119324282408,0.42028535980148884
2006-01-01,0.7876288659793813,0.6808149405772495,0.3321349200238551,0.4799081515499427,0.785259239817709,0.4840260545905707
2006-02-01,0.7257731958762885,0.6655348047538201,0.31889712915850504,0.48105625717566014,0.780487222924769,0.49379652605459046
2006-03-01,0.7855670103092782,0.7351443123938879,0.3422198616452497,0.49138920780711837,0.8377514256400467,0.4694478908188585
2006-04-01,0.7690721649484535,0.7894736842105263,0.3789161036734087,0.4971297359357062,0.8019612989429983,0.43129652605459057
2006-05-01,0.7340206185567011,0.7351443123938879,0.43602234660200884,0.48909299655568306,0.6969769272983226,0.4415322580645161
2006-06-01,0.6206185567010309,0.7232597623089982,0.43757789142766906,0.45579793340987373,0.637326716136575,0.5035669975186103
2006-07-01,0.5855670103092783,0.769100169779287,0.42783746644551485,0.4167623421354766,0.6230106654577556,0.4649503722084366
2006-08-01,0.5876288659793814,0.7436332767402376,0.41587334315553753,0.4006888633754305,0.5991505809930566,0.47580645161290325
2006-09-01,0.6762886597938145,0.7996604414261459,0.39145442136211966,0.3823191733639496,0.7041349526377323,0.5417183622828784
2006-10-01,0.6556701030927834,0.8370118845500849,0.3900659149070001,0.3846153846153847,0.7256090286559613,0.5258995037220843
2006-11-01,0.5649484536082474,0.9015280135823429,0.4297270880122564,0.3926521239954076,0.6588007921548042,0.5341191066997518
2006-12-01,0.4989690721649485,0.8319185059422749,0.46305124293512506,0.3903559127439725,0.6253966739042256,0.5741315136476426
2007-01-01,0.5752577319587628,0.7758913412563666,0.4303848015962604,0.37083811710677395,0.663572809047744,0.5485421836228287
2007-02-01,0.6412371134020618,0.7402376910016977,0.39631941390411735,0.36394948335246846,0.6731168428336236,0.4419975186104218
2007-03-01,0.6144329896907217,0.7419354838709677,0.37660888618031535,0.35820895522388063,0.5752904965283576,0.38818238213399503
2007-04-01,0.6515463917525772,0.8064516129032258,0.41515299018258073,0.35132032146957526,0.5490444036171886,0.37639578163771703
2007-05-01,0.6742268041237114,0.8353140916808148,0.45302894070268346,0.35132032146957526,0.541886378277779,0.39221464019851116
2007-06-01,0.6865979381443299,0.8200339558573853,0.477009386773432,0.35820895522388063,0.589606547207177,0.31156947890818854
2007-07-01,0.71340206185567,0.8200339558573853,0.5376965147704984,0.3719862227324914,0.5729044880818877,0.36724565756823824
2007-08-01,0.6701030927835052,0.7674023769100169,0.5716053039902596,0.38346727898966704,0.6063086063324663,0.37422456575682383
2007-09-01,0.6762886597938145,0.7215619694397284,0.6618686634711879,0.43168771526980476,0.6063086063324663,0.3981079404466501
2007-10-01,0.6577319587628865,0.6264855687606112,0.7685853024503746,0.48105625717566014,0.6063086063324663,0.39267990074441683
2007-11-01,0.6164948453608248,0.5976230899830219,0.8786844684330106,0.5568312284730196,0.6277826823506956,0.4444789081885855
2007-12-01,0.5443298969072166,0.529711375212224,0.9667136897079569,0.6130884041331802,0.591992555653647,0.5027915632754343
2008-01-01,0.5567010309278351,0.4787775891341256,1.0,0.6096440872560275,0.613466631671876,0.4885235732009925
2008-02-01,0.5999999999999999,0.5602716468590832,1.0,0.5981630309988518,0.639712724583045,0.5562965260545905
2008-03-01,0.645360824742268,0.5806451612903225,1.0,0.5981630309988518,0.7733291975853593,0.6008064516129032
2008-04-01,0.6639175257731957,0.561969439728353,1.0,0.606199770378875,0.928419746605903,0.6653225806451613
2008-05-01,0.6845360824742268,0.5110356536502546,1.0,0.5694603903559127,0.7995752904965283,0.6369416873449131
2008-06-01,0.797938144329897,0.46349745331069603,1.0,0.5660160734787602,0.806733315835938,0.6442307692307692
2008-07-01,0.8762886597938144,0.465195246179966,1.0,0.5361653272101033,0.828207391854167,0.6674937965260546
2008-08-01,0.9010309278350515,0.497453310696095,0.9835010459472968,0.4443168771526981,0.8711555438906253,0.7180521091811414
2008-09-01,0.9360824742268041,0.5653650254668929,0.8639224524364764,0.4202066590126291,0.8950156283553243,0.7734181141439207
2008-10-01,0.9711340206185566,0.7436332767402376,0.657619624920559,0.38805970149253743,0.9164897043735534,0.910669975186104
2008-11-01,0.822680412371134,0.6230899830220713,0.5888624556467452,0.3777267508610792,0.8162773496218176,1.0
2008-12-01,0.8804123711340206,0.6485568760611204,0.44604464883445055,0.35820895522388063,0.7757152060318293,0.9761166253101736
2009-01-01,0.9072164948453607,0.6485568760611204,0.4394883927907283,0.3444316877152698,0.7279950371024313,0.8728287841191067
2009-02-01,0.9670103092783504,0.6230899830220713,0.4088577315928283,0.3329506314580941,0.782873231371239,0.7864454094292803
2009-03-01,0.9484536082474226,0.696095076400679,0.3822359912879049,0.330654420206659,0.780487222924769,0.5573821339950371
2009-04-01,0.9216494845360825,0.7928692699490663,0.4378702085761154,0.3444316877152698,0.780487222924769,0.36228287841191065
2009-05-01,0.8845360824742268,0.830220713073005,0.5598917382560933,0.34328358208955223,0.7256090286559613,0.1433002481389578
2009-06-01,0.8206185567010309,0.8115449915110355,0.5286868826594595,0.44857634902411025,0.6078117916537424,0.15353598014888337
2009-07-01,0.6742268041237114,0.7809847198641766,0.4601802709414569,0.3760849598163031,0.46639307103147143,0.13926799007444168
2009-08-01,0.5422680412371135,0.7045840407470287,0.49429785812439403,0.2186567164179105,0.3757247500656151,0.22968362282878418
2009-09-01,0.5670103092783505,0.9202037351443124,0.4641474322417985,0.11698048220436275,0.3717162558755458,0.2501550868486353
2009-10-01,0.4969072164948454,1.0,0.5046020376071232,0.2298163030998851,0.32118059697931334,0.33638337468982626
2009-11-01,0.32577319587628867,0.8675721561969438,0.5460066737048981,0.3148679678530425,0.28391114504545345,0.4347084367245657
2009-12-01,0.17525773195876287,0.6298811544991512,0.5507255076726727,0.3419058553386911,0.24936174274056921,0.3703473945409429
2010-01-01,0.2474226804123712,0.6774193548387097,0.5254609541283926,0.33040183696900116,0.29939633986304315,0.436879652605459
2010-02-01,0.3175257731958763,0.7113752122241086,0.5117220481514202,0.3292537313432836,0.3031185130395362,0.40400124069478904
2010-03-01,0.3030927835051546,0.6876061120543293,0.5212745549667164,0.3744546498277842,0.26875999141036955,0.45750620347394544
2010-04-01,0.2804123711340207,0.7096774193548387,0.5202827646416308,0.4166934557979335,0.23960296819450744,0.47549627791563265
2010-05-01,0.2474226804123712,0.7096774193548387,0.4715910796290182,0.23376578645235369,0.20944382143112783,0.45517990074441683
2010-06-01,0.23505154639175257,0.6264855687606112,0.48576846132865975,0.13097588978186003,0.19780010021235472,0.5159739454094292
2010-07-01,0.2020618556701031,0.5195246179966044,0.5595681014131706,0.1442365097588978,0.16952590012168645,0.5303970223325062
2010-08-01,0.23711340206185566,0.45331069609507635,0.628659347428066,0.1966475315729047,0.18276824699959437,0.5932071960297767
2010-09-01,0.28453608247422685,0.44991511035653653,0.6491528675137774,0.26154994259471864,0.18932977022738662,0.6417493796526055
2010-10-01,0.1855670103092784,0.33276740237690994,0.7712370365827081,0.2659701492537313,0.12187731144568259,0.5739764267990074
2010-11-01,0.16701030927835053,0.25806451612903225,0.8681297313944702,0.2538920780711825,0.10326644556321729,0.6217431761786599
2010-12-01,0.16082474226804128,0.1952461799660441,1.0,0.2406659012629162,0.12505070267948748,0.5919665012406948
2011-01-01,0.14845360824742265,0.14601018675721555,1.0,0.22084959816303107,0.10028393500512989,0.5859181141439206
2011-02-01,0.111340206185567,0.07979626485568758,1.0,0.22800229621125145,0.06108181622962949,0.5578473945409429
2011-03-01,0.04329896907216496,0.09337860780984719,1.0,0.22110218140068894,0.06473240915272838,0.5784739454094292
2011-04-01,0.04742268041237113,0.1392190152801358,1.0,0.23835820895522386,0.07131779246498526,0.6158498759305211
2011-05-01,0.06391752577319593,0.07470288624787769,1.0,0.28104477611940293,0.08036076447710627,0.7102977667493795
2011-06-01,0.041237113402061876,0.05772495755517826,1.0,0.29128587830080377,0.04275727136074059,0.7025434243176178
2011-07-01,0.012371134020618568,0.0,1.0,0.28597014925373143,0.04029968266087658,0.6817617866004961
2011-08-01,0.041237113402061876,0.006791171477079749,0.9810685496762979,0.2510218140068886,0.09720598410918369,0.8047456575682381
2011-09-01,0.03505154639175262,0.013582342954159554,0.9387765222350257,0.20993111366245698,0.09334065042590245,0.84537841191067
2011-10-01,0.0,0.01697792869269943,0.8975598043041091,0.19004592422502864,0.019756149936770773,0.7591501240694789
2011-11-01,0.04329896907216496,0.05432937181663833,0.9007230934462234,0.19004592422502864,0.0,0.7019230769230769
2011-12-01,0.19793814432989693,0.12393887945670623,0.870572667563628,0.1848679678530425,0.32084655579680743,0.7233250620347393
2012-01-01,0.2639175257731959,0.13242784380305606,0.8790498648685683,0.20214695752009193,0.33547278757366805,0.5977047146401985
2012-02-01,0.1567010309278351,0.06281833616298804,0.9154851094427574,0.21535017221584396,0.2343060294433441,0.6298076923076923
2012-03-01,0.08865979381443295,0.0373514431239389,0.9169884547776235,0.22916188289322625,0.2055307675789172,0.6420595533498759
2012-04-01,0.18350515463917522,0.07640067911714765,0.9320949874133977,0.2268541905855339,0.2476676767435756,0.7735732009925558
2012-05-01,0.2597938144329897,0.09168081494057723,0.8603624471643281,0.2406659012629162,0.26241320894275966,0.824441687344913
2012-06-01,0.288659793814433,0.1307300509337861,0.8065865317483827,0.1405166475315729,0.2440648039894061,0.8687965260545905
2012-07-01,0.245360824742268,0.15449915110356538,0.8392634129854064,0.06347876004592423,0.18618023907804637,0.8633684863523572
2012-08-01,0.2577319587628866,0.13752122241086584,0.8560298894284286,0.04238805970149251,0.17255613084870314,0.9114454094292803
2012-09-01,0.2597938144329897,0.2139219015280136,0.8956597428392086,0.03242250287026405,0.20035312925007753,0.8813585607940446
2012-10-01,0.31134020618556707,0.22920203735144307,0.8387727377719432,0.043122847301951706,0.26961895445109874,0.811879652605459
2012-11-01,0.3958762886597938,0.2733446519524618,0.807881079120073,0.09638346727898972,0.4054305552241655,0.6840880893300247
2012-12-01,0.38762886597938145,0.27164685908319186,0.8116081227627625,0.16362801377726754,0.4837393524373075,0.7749689826302728
2013-01-01,0.4371134020618557,0.26825127334465193,0.8353484511758589,0.22570608495981637,0.5150437832549928,0.841501240694789
2013-02-01,0.3938144329896907,0.21222410865874364,0.8416854693582465,0.2671756601607348,0.5220109279186849,0.8033498759305211
2013-03-01,0.3979381443298969,0.25297113752122236,0.7839215128456423,0.2918369690011482,0.5766505213428457,0.7344913151364765
2013-04-01,0.47628865979381446,0.2920203735144312,0.7527688567398025,0.354569460390356,0.7041349526377323,0.713089330024814
2013-05-01,0.5257731958762886,0.3344651952461799,0.7369419711310716,0.4477611940298508,0.7256806089093555,0.7081265508684862
2013-06-01,0.5195876288659793,0.3548387096774194,0.76897157868225,0.4684615384615384,0.6056405239674549,0.7704714640198509
2013-07-01,0.5010309278350515,0.3259762308998302,0.6243163497940079,0.5217566016073479,0.5620004294815202,0.7709367245657568
2013-08-01,0.4536082474226804,0.264855687606112,0.6087295818429292,0.5480137772675086,0.5622151702417026,0.7758995037220844
2013-09-01,0.43092783505154636,0.23089983022071303,0.5979451670448954,0.5766130884041333,0.6060700054878194,0.7600806451612903
2013-10-01,0.4536082474226804,0.26315789473684204,0.6264774087128782,0.6721125143513204,0.6259693159313784,0.7963709677419353
2013-11-01,0.47835051546391755,0.29541595925297115,0.637804698215169,0.7722043628013776,0.6178807472978454,0.7909429280397022
2013-12-01,0.46185567010309275,0.2614601018675722,0.6225728868014893,0.8030195177956373,0.5834267853308199,0.9055521091811414
2014-01-01,0.422680412371134,0.23089983022071303,0.5608730886830198,0.8469345579793343,0.5459187325523134,0.906017369727047
2014-02-01,0.4268041237113402,0.24787775891341257,0.5856782867083132,0.88150401836969,0.6469184700913839,0.8984181141439205
2014-03-01,0.579381443298969,0.34295415959252973,0.6255378178785866,0.9152698048220437,0.7667915344420317,0.8072270471464018
2014-04-01,0.647422680412371,0.3904923599320883,0.6270724829079293,0.9493800229621127,0.8201426833050989,0.7451923076923077
2014-05-01,0.6309278350515464,0.5059422750424448,0.5681079381070637,0.9647876004592423,0.8362243802343059,0.7721774193548387
2014-06-01,0.604123711340206,0.5076400679117148,0.5612071654241013,1.0,0.8830140058695808,0.7451923076923077
2014-07-01,0.6804123711340206,0.6061120543293719,0.5024827382808881,1.0,0.9429266779604399,0.8083126550868487
2014-08-01,0.7216494845360824,0.6791171477079796,0.460378629006474,0.9119632606199769,0.9604638400419936,0.7928039702233252
2014-09-01,0.7030927835051546,0.765704584040747,0.4444160247216789,0.8734443168771527,0.9199732767053996,0.810483870967742
2014-10-01,0.6247422680412371,0.731748726655348,0.46806239405134603,0.8734443168771527,0.8137959008374891,0.814516129032258
2014-11-01,0.488659793814433,0.6332767402376909,0.4495002551250113,0.8067164179104479,0.7035145904416502,0.8652295285359801
2014-12-01,0.4556701030927835,0.6519524617996604,0.42181364520789094,0.7865786452353615,0.7592040275822576,0.8433622828784118
2015-01-01,0.46185567010309275,0.5806451612903225,0.38309206293692605,0.7722043628013776,0.7581780439502754,0.786910669975186
2015-02-01,0.4824742268041237,0.631578947368421,0.3672129778374012,0.7480941446613089,0.7509007181885423,0.7861352357320099
2015-03-01,0.44742268041237115,0.6061120543293719,0.3553636934271706,0.7468886337543054,0.7076901052229725,0.6972704714640197
2015-04-01,0.4556701030927835,0.634974533106961,0.35177236846054566,0.7618484500574053,0.6544821168666939,0.6071650124069479
2015-05-01,0.4371134020618557,0.6264855687606112,0.3749802620675436,0.771102181400689,0.6326978597504234,0.4097394540942928
2015-06-01,0.3814432989690722,0.6129032258064515,0.4499804904403157,0.7722043628013776,0.556154708787669,0.296681141439206
2015-07-01,0.38969072164948454,0.6129032258064515,0.41677117439719374,0.7722043628013776,0.49829400396077395,0.3560794044665012
2015-08-01,0.46185567010309275,0.7215619694397284,0.357869268985281,0.7722043628013776,0.6127269690534705,0.34832506203473945
2015-09-01,0.46185567010309275,0.6689303904923598,0.3767968043471736,0.7589437428243399,0.6179523275512395,0.44773573200992545
2015-10-01,0.44536082474226807,0.6146010186757216,0.4158837830536963,0.7468886337543054,0.5991028608241273,0.4883684863523573
2015-11-01,0.44948453608247424,0.6010186757215619,0.4059554399046837,0.730780711825488,0.6520006680823649,0.49147022332506196
2015-12-01,0.4556701030927835,0.5449915110356536,0.4282133027792315,0.7083237657864524,0.6546491374579466,0.3825992555831266
2016-01-01,0.4412371134020619,0.44991511035653653,0.3868817459685681,0.6924225028702641,0.6279735630264132,0.2613213399503722
2016-02-01,0.4536082474226804,0.465195246179966,0.3853470809392255,0.6962686567164179,0.6162344014697811,0.2923387096774194
2016-03-01,0.4824742268041237,0.5127334465195246,0.37112793964694873,0.6510677382319173,0.6960702440886641,0.3025744416873448
2016-04-01,0.48041237113402063,0.5042444821731749,0.4152365093678511,0.5443972445464983,0.6490897377776716,0.2803970223325062
2016-05-01,0.45979381443298967,0.4550084889643463,0.41218805910548345,0.5443972445464983,0.5983393381212567,0.19525434243176176
2016-06-01,0.46391752577319584,0.48217317487266553,0.3995453424351845,0.5363490241102183,0.5939729426642171,0.11491935483870969
2016-07-01,0.49484536082474223,0.5195246179966044,0.37276700365787935,0.49504018369690017,0.587864761041254,0.08948511166253104
2016-08-01,0.49278350515463915,0.4923599320882852,0.424642857608924,0.45911595866819754,0.6053542029538785,0.1923076923076923
2016-09-01,0.4989690721649485,0.497453310696095,0.4581862503931274,0.4304936854190585,0.6049724416024433,0.2245657568238213
2016-10-01,0.5154639175257731,0.5059422750424448,0.5255131536191864,0.4304936854190585,0.7191429457660279,0.3047456575682381
2016-11-01,0.5030927835051546,0.4923599320882852,0.5298143916606093,0.4535132032146957,0.7483954093197489,0.3377791563275434
2016-12-01,0.5463917525773196,0.5059422750424448,0.5425197477198609,0.49197474167623423,0.8186872181527522,0.29078784119106693
2017-01-01,0.6185567010309279,0.5449915110356536,0.50116731111288,0.5509988518943744,0.8238648564815918,0.28349875930521096
2017-02-01,0.5711340206185567,0.5500848896434634,0.48400411853982367,0.5938231917336395,0.7526902245233948,0.2893920595533498
2017-03-01,0.5773195876288659,0.5789473684210527,0.45575375412212854,0.620332950631458,0.7821812889217628,0.36662531017369726
2017-04-01,0.6969072164948453,0.6298811544991512,0.44741227549325263,0.620332950631458,0.9276323638185677,0.31761786600496267
2017-05-01,0.8082474226804124,0.7589134125636672,0.45025192779244433,0.620332950631458,0.9811982534418171,0.42959057071960305
2017-06-01,0.8329896907216494,0.7572156196943973,0.45591035259451046,0.5851205510907004,0.979313306769106,0.43114143920595527
2017-07-01,0.847422680412371,0.8115449915110355,0.5170046366197698,0.5216188289322617,1.0215695163560878,0.4424627791563276
2017-08-01,0.8804123711340206,0.8217317487266553,0.48502722855938546,0.5662571756601608,1.0310896900575026,0.3841501240694788
2017-09-01,1.0494845360824743,0.9219015280135823,0.48242769391784585,0.5926176808266362,1.1138126028966142,0.40338089330024807
2017-10-01,1.2,1.0339558573853989,0.5078801656289842,0.697370838117107,1.1973228985230608,0.3450682382133995
2017-11-01,1.2350515463917526,1.1782682512733447,0.5765016162267338,0.8107692307692308,1.3091073942401754,0.28830645161290314
2017-12-01,1.2804123711340205,1.093378607809847,0.5128077975599348,0.9677956371986224,1.4321538498246285,0.29249379652605456
2018-01-01,1.2309278350515465,1.061120543293718,0.4568603833269606,1.0451205510907005,1.5148767626637398,0.29528535980148884
2018-02-01,1.2742268041237113,1.0950764006791172,0.43504099617508235,1.1037772675086108,1.6301179881176777,0.3129652605459057
2018-03-01,1.4268041237113402,1.230899830220713,0.40660271359052896,1.2300114810562572,1.6301179881176777,0.3446029776674938
2018-04-01,1.5773195876288661,1.37160441426146,0.399367864166485,1.4556142365097586,1.6301179881176777,0.4137717121588089
2018-05-01,1.5835051546391754,1.37160441426146,0.41834759901917157,1.4804463260619976,1.6301179881176777,0.4235421836228288
2018-06-01,1.604639175257732,1.37160441426146,0.44604464883445055,1.4804463260619976,1.6301179881176777,0.4742555831265508
2018-07-01,1.604639175257732,1.37160441426146,0.4571005009846129,1.4804463260619976,1.6301179881176777,0.44540942928039695
2018-08-01,1.604639175257732,1.37160441426146,0.4623830894529623,1.4804463260619976,1.6301179881176777,0.4534739454094293
2018-09-01,1.604639175257732,1.37160441426146,0.4287666173816475,1.4804463260619976,1.6301179881176777,0.5023263027295285
2018-10-01,1.604639175257732,1.37160441426146,0.4591258412274188,1.4804463260619976,1.6301179881176777,0.5826612903225806
2018-11-01,1.604639175257732,1.37160441426146,0.4485189046980847,1.4804463260619976,1.6301179881176777,0.5611042183622829
2018-12-01,1.604639175257732,1.37160441426146,0.43456076085977774,1.4804463260619976,1.6301179881176777,0.6043734491315136
2019-01-01,1.5051546391752577,1.37160441426146,0.4687096677371912,1.4804463260619976,1.6301179881176777,0.5775434243176178
2019-02-01,1.2206185567010308,1.37160441426146,0.43735865356633447,1.4804463260619976,1.6301179881176777,0.5981699751861042
2019-03-01,0.8288659793814432,0.9694397283531409,0.4154139876365505,1.4804463260619976,1.5643625778435255,0.6198821339950372
2019-04-01,0.7154639175257731,0.736842105263158,0.4125743353373588,1.4804463260619976,1.2854620505356589,0.4376550868486352
2019-05-01,0.7278350515463916,0.7724957555178269,0.4228889547182468,1.3773708381171068,1.0943666340578844,0.331575682382134
2019-06-01,0.8762886597938144,0.7623089983022071,0.4481221885680505,1.2145464982778416,1.20016224857436,0.36414392059553347
2019-07-01,0.8701030927835052,0.6587436332767402,0.45361357499957583,1.1265671641791046,1.0993533917110065,0.41516749379652595
2019-08-01,0.8783505154639175,0.5772495755517826,0.4872404869690496,1.1173593570608498,1.0589582687122712,0.46231389578163773
2019-09-01,1.1670103092783506,0.7843803056027165,0.513956186357402,1.0,1.2459497506621173,0.5457506203473945
2019-10-01,1.3175257731958763,0.9473684210526316,0.5198025293263264,0.9696326061997703,1.4381188709408028,0.5080645161290323
2019-11-01,1.1443298969072164,0.7843803056027165,0.5219531483470379,0.8918599311136625,1.4459926988141536,0.41532258064516125
2019-12-01,0.956701030927835,0.6791171477079796,0.5363288881116965,0.8734443168771527,1.3347569850397267,0.45983250620347393
2020-01-01,1.0556701030927835,0.7843803056027165,0.5540349553890103,0.8589896670493687,1.4704015652215405,0.4288151364764268
2020-02-01,0.9690721649484535,0.7062818336162988,0.5131940737918101,0.7698966704936853,1.3631027653837893,0.4669665012406947
2020-03-01,1.0123711340206185,0.7147707979626485,0.4028756699478396,0.6813088404133182,1.455727613275751,0.4218362282878412
2020-04-01,1.090721649484536,0.7538200339558574,0.3635068139910295,0.6769804822043629,1.5401445921118562,0.4647952853598014
2020-05-01,1.2123711340206185,0.8200339558573853,0.4061746777660184,0.7116762342135475,1.558111235713774,0.4992245657568237
2020-06-01,1.2309278350515465,0.8471986417657045,0.45957475684824695,0.8192078071182548,1.5119181121901168,0.4680521091811414
2020-07-01,1.2288659793814434,0.8709677419354838,0.5005304773251937,0.8329506314580942,1.484813056238219,0.38275434243176176
2020-08-01,1.2969072164948454,1.0797962648556876,0.5332491181548524,0.8668427095292767,1.4892987521175827,0.08343672456575679
2020-09-01,1.2969072164948454,1.1120543293718166,0.5505689092002908,0.91804822043628,1.4696380425186706,-0.09987593052109181
2020-10-01,1.2804123711340205,1.098471986417657,0.5396800954206693,0.9240757749712972,1.3662284364486648,0.0707196029776675
2020-11-01,1.2206185567010308,1.202037351443124,0.6650319526133022,0.9240757749712972,1.368113383121376,0.1921526054590571
2020-12-01,1.2577319587628866,1.266553480475382,0.7170748449348878,0.9240757749712972,1.4887022500059652,0.2149503722084367
2021-01-01,1.4639175257731958,1.37160441426146,0.7594712713577478,0.9436280137772676,1.6301179881176777,0.219758064516129
2021-02-01,1.4742268041237114,1.37160441426146,0.8992510678058336,0.9927784156142366,1.6301179881176777,0.1853287841191067
2021-03-01,1.604639175257732,1.37160441426146,0.9511895611458312,1.0439954075774969,1.6301179881176777,0.1850186104218362
